   3.0000000e+01	   8.6968086e-01	   7.1392155e-02	   2.7058972e+01	   2.7375609e+01	  -5.3636293e+01	
   3.1000000e+01	   8.5031139e-01	   1.1057471e-01	   1.5558734e+01	   1.4504354e+01	  -2.9323351e+01	
   3.2000000e+01	   7.1305789e-01	   2.7931491e-01	   2.4828284e+01	   2.2402518e+01	  -4.6797059e+01	
   3.3000000e+01	   9.4330195e-01	   2.9869427e-02	   6.4339652e+00	   5.7582480e+00	  -1.1278781e+01	
   3.4000000e+01	   9.1743022e-01	   1.9101265e-01	   1.2984439e+01	   1.3014639e+01	  -2.5272660e+01	
   3.5000000e+01	   9.7533992e-01	   1.2078306e-01	   1.4500904e+01	   1.4127384e+01	  -2.7773731e+01	
   3.6000000e+01	   6.9367874e-01	   2.7833034e-01	   3.4877965e+01	   3.1122871e+01	  -6.5585487e+01	
   3.7000000e+01	   5.7781624e-01	   4.5387328e-01	   4.1513565e+01	   3.7670316e+01	  -7.9059938e+01	
   3.8000000e+01	   5.9696989e-01	   6.0345418e-01	   3.7223072e+01	   3.3195340e+01	  -7.0424897e+01	
   3.9000000e+01	   7.0708628e-01	   1.1358674e+00	   4.9528329e+01	   4.6205672e+01	  -9.6162782e+01	
   4.0000000e+01	   1.0694923e+00	   7.6533050e-01	   2.2141436e+01	   2.1853064e+01	  -4.3690338e+01	
   4.1000000e+01	   7.8772289e-01	   2.9696528e-01	   1.7383437e+01	   1.4651865e+01	  -3.1544544e+01	
   4.2000000e+01	   9.3076881e-01	   2.7703625e-01	   6.7855756e+00	   5.6929979e+00	  -1.1824841e+01	
   4.3000000e+01	   9.5158030e-01	   5.6328977e-01	   8.5955850e+00	   7.7496612e+00	  -1.5956956e+01	
   4.4000000e+01	   9.6393552e-01	   8.3144776e-01	   3.9942104e+00	   3.4375185e+00	  -7.2992411e+00	
   4.5000000e+01	   1.0032040e+00	   8.9132893e-01	   5.1649487e+00	   4.6355251e+00	  -9.6885987e+00	
   4.6000000e+01	   8.3944884e-01	   1.2493942e+00	   1.3428887e+01	   1.1869528e+01	  -2.5708360e+01	
   4.7000000e+01	   9.3839937e-01	   8.5459838e-01	   1.0429149e+01	   9.7679761e+00	  -2.0113324e+01	
   4.8000000e+01	   9.1780445e-01	   5.7125922e-01	   8.1558356e+00	   7.0598626e+00	  -1.4869153e+01	
   4.9000000e+01	   9.3759095e-01	   6.8269314e-01	   1.0051439e+01	   9.2830072e+00	  -1.9079548e+01	
   5.0000000e+01	   8.8472655e-01	   7.0507920e-01	   3.0753556e+01	   2.9090893e+01	  -5.9664801e+01	
   5.1000000e+01	   5.6588522e-01	   1.0583003e+00	   8.1118632e+01	   7.5295327e+01	  -1.5690637e+02	
   5.2000000e+01	   9.2874280e-01	   6.8871746e-01	   1.9673267e+01	   1.8853016e+01	  -3.8286258e+01	
   5.3000000e+01	   8.2395814e-01	   3.8498156e-01	   2.0564426e+01	   1.8872209e+01	  -3.8997659e+01	
   5.4000000e+01	   9.1465644e-01	   4.9671177e-01	   2.6241249e+01	   2.4826164e+01	  -5.0649468e+01	
   5.5000000e+01	   7.6253971e-01	   2.7718434e-01	   2.3083368e+01	   2.0552566e+01	  -4.3150579e+01	
   5.6000000e+01	   8.5496603e-01	   3.8476888e-01	   2.6294460e+01	   2.3977346e+01	  -4.9801609e+01	
   5.7000000e+01	   9.0151342e-01	   6.6864593e-01	   3.6975629e+01	   3.3885313e+01	  -7.0628075e+01	
   5.8000000e+01	   9.2433302e-01	   3.6931259e-01	   1.4023485e+01	   1.3244859e+01	  -2.6713323e+01	
   5.9000000e+01	   7.1310463e-01	   3.0919419e-01	   5.4607162e+01	   5.1322560e+01	  -1.0552581e+02	
   6.0000000e+01	   8.4231951e-01	   6.8590898e-01	   3.0606532e+01	   2.8011225e+01	  -5.8461346e+01	
   6.1000000e+01	   7.4031799e-01	   6.1537471e-01	   4.5710353e+01	   4.2956572e+01	  -8.8541981e+01	
   6.2000000e+01	   6.9601338e-01	   6.7645849e-01	   4.7991507e+01	   4.3926797e+01	  -9.1898749e+01	
   6.3000000e+01	   7.0680643e-01	   9.6400919e-01	   3.2477029e+01	   3.0477592e+01	  -6.3211823e+01	
   6.4000000e+01	   7.2858725e-01	   7.1258428e-01	   4.4378573e+01	   3.9838625e+01	  -8.4201195e+01	
   6.5000000e+01	   7.6339083e-01	   8.6929801e-01	   2.4721405e+01	   2.2958711e+01	  -4.7786023e+01	
   6.6000000e+01	   6.5500686e-01	   9.7876392e-01	   5.4927790e+01	   4.9458667e+01	  -1.0471021e+02	
   6.7000000e+01	   9.3590619e-01	   6.3116303e-01	   1.0424462e+01	   9.8214388e+00	  -1.9941157e+01	
   6.8000000e+01	   9.0527415e-01	   8.2504363e-01	   1.2888400e+01	   1.1547107e+01	  -2.4355277e+01	
   6.9000000e+01	   9.5835310e-01	   1.2600792e+00	   2.8006258e+00	   2.3852383e+00	  -5.4875902e+00	
   7.0000000e+01	   9.5437359e-01	   1.3203739e+00	   3.1185021e+00	   2.6535390e+00	  -6.1380413e+00	
   7.1000000e+01	   8.9521689e-01	   7.7969656e-01	   1.4831588e+01	   1.3016980e+01	  -2.7733047e+01	
   7.2000000e+01	   9.2344506e-01	   6.3633066e-01	   1.0457574e+01	   9.7149089e+00	  -1.9885369e+01	
   7.3000000e+01	   6.2898778e-01	   1.0228905e+00	   6.4969087e+01	   5.8233839e+01	  -1.2359683e+02	
   7.4000000e+01	   7.7271508e-01	   8.6454545e-01	   2.3342484e+01	   2.1560919e+01	  -4.4995234e+01	
   7.5000000e+01	   7.2711162e-01	   7.8197687e-01	   5.0678466e+01	   4.5805926e+01	  -9.6539257e+01	
   7.6000000e+01	   7.1394861e-01	   9.4400062e-01	   3.1675647e+01	   2.9641882e+01	  -6.1547580e+01	
   7.7000000e+01	   6.9900987e-01	   6.9621535e-01	   4.9064243e+01	   4.5030037e+01	  -9.4091486e+01	
   7.8000000e+01	   7.4163494e-01	   5.9667563e-01	   4.5578071e+01	   4.2865045e+01	  -8.8298157e+01	
   7.9000000e+01	   8.4108292e-01	   6.8705979e-01	   2.9775966e+01	   2.7219803e+01	  -5.6841746e+01	
   8.0000000e+01	   7.0327144e-01	   2.5409535e-01	   4.7483796e+01	   4.4153627e+01	  -9.1188248e+01	
   8.1000000e+01	   9.2802314e-01	   3.7350835e-01	   1.4483248e+01	   1.3707442e+01	  -2.7636175e+01	
   8.2000000e+01	   8.8199731e-01	   6.3210585e-01	   3.5417755e+01	   3.2205286e+01	  -6.7373149e+01	
   8.3000000e+01	   8.5107763e-01	   3.8838620e-01	   2.5205509e+01	   2.3027628e+01	  -4.7770446e+01	
   8.4000000e+01	   7.6841377e-01	   2.7219830e-01	   2.3366398e+01	   2.0929773e+01	  -4.3799955e+01	
   8.5000000e+01	   8.9920952e-01	   4.8869626e-01	   2.5924677e+01	   2.4392165e+01	  -4.9906329e+01	
   8.6000000e+01	   8.2985418e-01	   4.1596139e-01	   1.9832161e+01	   1.8375033e+01	  -3.7793302e+01	
   8.7000000e+01	   9.3903355e-01	   6.8855070e-01	   2.1269163e+01	   2.0350791e+01	  -4.1369471e+01	
   8.8000000e+01	   5.4580228e-01	   9.7500008e-01	   7.5735008e+01	   7.0083924e+01	  -1.4624813e+02	
   8.9000000e+01	   8.7404950e-01	   6.9215897e-01	   2.8042929e+01	   2.6527658e+01	  -5.4388697e+01	
   9.0000000e+01	   9.4231297e-01	   6.8552297e-01	   1.0406938e+01	   9.6629393e+00	  -1.9813087e+01	
   9.1000000e+01	   9.1161010e-01	   5.8256584e-01	   7.8483555e+00	   6.8456160e+00	  -1.4364927e+01	
   9.2000000e+01	   9.5946610e-01	   8.6323943e-01	   1.0646020e+01	   9.9172152e+00	  -2.0467008e+01	
   9.3000000e+01	   8.2862792e-01	   1.2476290e+00	   1.2893686e+01	   1.1388829e+01	  -2.4701516e+01	
   9.4000000e+01	   1.0067356e+00	   9.0623248e-01	   5.2941963e+00	   4.6309736e+00	  -9.8246667e+00	
   9.5000000e+01	   9.5645732e-01	   7.8938279e-01	   3.8351662e+00	   3.3410025e+00	  -7.0090942e+00	
   9.6000000e+01	   9.5413049e-01	   5.7519346e-01	   9.3841297e+00	   8.4596412e+00	  -1.7464834e+01	
   9.7000000e+01	   9.3962669e-01	   2.8181146e-01	   6.7377235e+00	   5.8433647e+00	  -1.1923273e+01	
   9.8000000e+01	   7.7631940e-01	   3.2380907e-01	   1.6670101e+01	   1.3991260e+01	  -3.0208850e+01	
   9.9000000e+01	   1.0785042e+00	   7.4632086e-01	   2.3779575e+01	   2.3160915e+01	  -4.6608307e+01	
   1.0000000e+02	   7.1048478e-01	   1.1801242e+00	   5.0363531e+01	   4.6710194e+01	  -9.7543365e+01	
