   1.7000000e+01	   9.9077044e-01	   4.8081519e-01	   5.8303395e-02	   6.2664111e-02	   3.8898774e-01	
   1.8000000e+01	   9.8702628e-01	   4.9961584e-01	   2.0465474e-01	   1.6401993e-01	   1.1873577e-01	
   1.9000000e+01	   9.8927869e-01	   4.6907410e-01	   9.7570019e-02	   6.5374353e-02	   3.5726022e-01	
   2.0000000e+01	   9.8851045e-01	   4.7900936e-01	   5.6629616e-02	   8.5662731e-02	   3.6720875e-01	
   2.1000000e+01	   9.8868504e-01	   4.6594890e-01	   6.6056879e-02	   4.2909762e-02	   4.1376949e-01	
   2.2000000e+01	   9.8833691e-01	   4.7277755e-01	   7.9225333e-02	   8.8151552e-02	   3.4818247e-01	
   2.3000000e+01	   9.8857702e-01	   4.7659073e-01	   1.3751561e-01	   1.0939125e-01	   2.6507944e-01	
   2.4000000e+01	   9.8802077e-01	   4.7473287e-01	   3.2596926e-01	   2.9578382e-01	  -1.0846518e-01	
   2.5000000e+01	   9.8973637e-01	   4.7124677e-01	   1.0558964e+00	   9.3328007e-01	  -1.4706869e+00	
   2.6000000e+01	   9.6467561e-01	   6.1503193e-01	   4.6491291e+00	   4.2451886e+00	  -8.5446741e+00	
   2.7000000e+01	   9.3064944e-01	   7.9905055e-01	   2.5838751e+01	   2.4312031e+01	  -5.0019182e+01	
   2.8000000e+01	   8.7475448e-01	   3.3955754e-01	   3.2875127e+01	   3.0653962e+01	  -6.2993892e+01	
   2.9000000e+01	   7.7351297e-01	   3.3197072e-01	   5.1783509e+01	   4.7561234e+01	  -9.8903201e+01	
   3.0000000e+01	   6.3128869e-01	   4.9759372e-01	   9.1946525e+01	   8.3957524e+01	  -1.7577035e+02	
   3.1000000e+01	   6.4182008e-01	   4.5651791e-01	   8.8930359e+01	   8.0913536e+01	  -1.6965859e+02	
   3.2000000e+01	   6.2907509e-01	   5.1267572e-01	   1.0445931e+02	   9.6505471e+01	  -2.0084838e+02	
   3.3000000e+01	   6.8513842e-01	   6.6562875e-01	   1.1235131e+02	   1.0399695e+02	  -2.1632875e+02	
   3.4000000e+01	   6.9000961e-01	   5.6567886e-01	   9.8355270e+01	   9.0633589e+01	  -1.8886453e+02	
   3.5000000e+01	   7.3041440e-01	   4.7805296e-01	   9.8633578e+01	   9.1347923e+01	  -1.8972914e+02	
   3.6000000e+01	   6.2759568e-01	   5.5242002e-01	   1.0024180e+02	   9.1178860e+01	  -1.9134549e+02	
   3.7000000e+01	   5.8572259e-01	   5.3951073e-01	   9.1151875e+01	   8.3404781e+01	  -1.7451044e+02	
   3.8000000e+01	   6.3679741e-01	   5.2274245e-01	   1.0513338e+02	   9.6265884e+01	  -2.0128521e+02	
   3.9000000e+01	   8.2616048e-01	   7.1949117e-01	   7.5468663e+01	   6.9277630e+01	  -1.4463962e+02	
   4.0000000e+01	   6.8614471e-01	   6.2397343e-01	   9.3220329e+01	   8.5477669e+01	  -1.7863583e+02	
   4.1000000e+01	   6.7816158e-01	   5.0330703e-01	   6.2270545e+01	   5.6653947e+01	  -1.1874964e+02	
   4.2000000e+01	   8.5996616e-01	   5.1362213e-01	   6.8060723e+01	   6.3688871e+01	  -1.3140325e+02	
   4.3000000e+01	   8.1305542e-01	   4.3829367e-01	   5.6594446e+01	   5.2096691e+01	  -1.0831638e+02	
   4.4000000e+01	   7.2156962e-01	   5.4760439e-01	   5.3406453e+01	   4.8916674e+01	  -1.0214916e+02	
   4.5000000e+01	   9.9231762e-01	   4.5421282e-01	   2.4949315e+01	   2.3282799e+01	  -4.7694009e+01	
   4.6000000e+01	   8.0155560e-01	   4.3767810e-01	   4.1944739e+01	   3.8044238e+01	  -7.9625100e+01	
   4.7000000e+01	   8.7339474e-01	   9.7807149e-01	   4.8549324e+01	   4.4492603e+01	  -9.3146604e+01	
   4.8000000e+01	   6.9814989e-01	   4.6892578e-01	   6.7202577e+01	   6.1327102e+01	  -1.2830045e+02	
   4.9000000e+01	   8.2169042e-01	   5.2357997e-01	   4.1515218e+01	   3.7901804e+01	  -7.9118912e+01	
   5.0000000e+01	   7.5366320e-01	   6.0340410e-01	   5.3692868e+01	   4.9171436e+01	  -1.0271404e+02	
   5.1000000e+01	   7.7013147e-01	   6.3982231e-01	   5.0363406e+01	   4.6163873e+01	  -9.6396970e+01	
   5.2000000e+01	   7.5884675e-01	   6.2951878e-01	   5.2059635e+01	   4.7648141e+01	  -9.9578448e+01	
   5.3000000e+01	   7.4531906e-01	   6.1207141e-01	   5.7131032e+01	   5.2357238e+01	  -1.0935502e+02	
   5.4000000e+01	   7.3284284e-01	   5.9294687e-01	   6.1138799e+01	   5.6027613e+01	  -1.1702652e+02	
   5.5000000e+01	   7.3014950e-01	   6.0671347e-01	   6.5466509e+01	   6.0040986e+01	  -1.2538406e+02	
   5.6000000e+01	   7.3738444e-01	   6.3329895e-01	   6.5968860e+01	   6.0506985e+01	  -1.2637176e+02	
   5.7000000e+01	   7.6123854e-01	   6.4773967e-01	   6.1471654e+01	   5.6399421e+01	  -1.1775758e+02	
   5.8000000e+01	   7.8336827e-01	   6.5942883e-01	   5.6211687e+01	   5.1586178e+01	  -1.0767393e+02	
   5.9000000e+01	   8.0343461e-01	   6.7703651e-01	   5.0749373e+01	   4.6568603e+01	  -9.7191578e+01	
   6.0000000e+01	   8.2859746e-01	   6.8620256e-01	   4.3807299e+01	   4.0226849e+01	  -8.3891753e+01	
   6.1000000e+01	   8.4966756e-01	   6.9197287e-01	   3.7178222e+01	   3.4111630e+01	  -7.1132157e+01	
   6.2000000e+01	   8.7360183e-01	   7.0899606e-01	   3.0598029e+01	   2.8089517e+01	  -5.8522941e+01	
   6.3000000e+01	   8.9568914e-01	   7.0998639e-01	   2.3995800e+01	   2.2050329e+01	  -4.5860426e+01	
   6.4000000e+01	   9.1465338e-01	   7.1496626e-01	   1.7729339e+01	   1.6265079e+01	  -3.3794730e+01	
   6.5000000e+01	   9.3232879e-01	   7.2788623e-01	   1.2504384e+01	   1.1460753e+01	  -2.3760694e+01	
   6.6000000e+01	   9.4901090e-01	   7.3515309e-01	   7.7893689e+00	   7.1511428e+00	  -1.4726654e+01	
   6.7000000e+01	   9.6045362e-01	   7.3401789e-01	   4.0603837e+00	   3.7166501e+00	  -7.5505981e+00	
   6.8000000e+01	   9.6914165e-01	   7.4017375e-01	   1.4991387e+00	   1.3648863e+00	  -2.6350571e+00	
   6.9000000e+01	   9.7354367e-01	   7.4084830e-01	   2.0643780e-01	   1.8428613e-01	  -1.5802857e-01	
   7.0000000e+01	   9.7348550e-01	   7.4058945e-01	   2.3349185e-01	   2.0930158e-01	  -2.0989738e-01	
   7.1000000e+01	   9.6900022e-01	   7.4090249e-01	   1.5801491e+00	   1.4399446e+00	  -2.7919960e+00	
   7.2000000e+01	   9.6003970e-01	   7.3404332e-01	   4.1892807e+00	   3.8338098e+00	  -7.7970941e+00	
   7.3000000e+01	   9.4852697e-01	   7.3352739e-01	   7.9518892e+00	   7.3016115e+00	  -1.5038501e+01	
   7.4000000e+01	   9.3222789e-01	   7.2948483e-01	   1.2747284e+01	   1.1687977e+01	  -2.4232518e+01	
   7.5000000e+01	   9.1357285e-01	   7.1593360e-01	   1.8012209e+01	   1.6519914e+01	  -3.4334484e+01	
   7.6000000e+01	   8.9537853e-01	   7.0919333e-01	   2.4217451e+01	   2.2249697e+01	  -4.6280963e+01	
   7.7000000e+01	   8.7321011e-01	   7.0774485e-01	   3.0829175e+01	   2.8309923e+01	  -5.8973633e+01	
   7.8000000e+01	   8.4927701e-01	   6.9370126e-01	   3.7597826e+01	   3.4498572e+01	  -7.1940822e+01	
   7.9000000e+01	   8.2765884e-01	   6.8491500e-01	   4.4129799e+01	   4.0521012e+01	  -8.4508067e+01	
   8.0000000e+01	   8.0403387e-01	   6.7932614e-01	   5.1270012e+01	   4.7065827e+01	  -9.8211131e+01	
   8.1000000e+01	   7.8306766e-01	   6.6451508e-01	   5.7123075e+01	   5.2423059e+01	  -1.0942758e+02	
   8.2000000e+01	   7.6146182e-01	   6.5100073e-01	   6.2342709e+01	   5.7203501e+01	  -1.1943575e+02	
   8.3000000e+01	   7.4005621e-01	   6.4146162e-01	   6.7386907e+01	   6.1841480e+01	  -1.2912979e+02	
   8.4000000e+01	   7.3027250e-01	   6.1470274e-01	   6.7348158e+01	   6.1777824e+01	  -1.2901041e+02	
   8.5000000e+01	   7.3609114e-01	   6.0714755e-01	   6.3420598e+01	   5.8135872e+01	  -1.2142753e+02	
   8.6000000e+01	   7.4425430e-01	   6.2062150e-01	   5.9631350e+01	   5.4653251e+01	  -1.1416097e+02	
   8.7000000e+01	   7.6753445e-01	   6.5172351e-01	   5.4295411e+01	   4.9736052e+01	  -1.0391565e+02	
   8.8000000e+01	   7.6144625e-01	   6.3986592e-01	   5.3288700e+01	   4.8841868e+01	  -1.0200899e+02	
   8.9000000e+01	   7.6329886e-01	   6.2475185e-01	   5.6281187e+01	   5.1617348e+01	  -1.0775999e+02	
   9.0000000e+01	   8.0471354e-01	   5.0568356e-01	   4.3300209e+01	   3.9577575e+01	  -8.2578754e+01	
   9.1000000e+01	   7.1672358e-01	   5.0117178e-01	   6.9993491e+01	   6.4007937e+01	  -1.3378588e+02	
   9.2000000e+01	   8.5887730e-01	   9.1688501e-01	   4.5739953e+01	   4.1955053e+01	  -8.7753014e+01	
   9.3000000e+01	   8.0440923e-01	   4.5798969e-01	   4.4048122e+01	   3.9870697e+01	  -8.3572399e+01	
   9.4000000e+01	   9.8054242e-01	   4.3383143e-01	   2.3452309e+01	   2.1725331e+01	  -4.4630928e+01	
   9.5000000e+01	   7.1663739e-01	   5.6900531e-01	   5.8422900e+01	   5.3702245e+01	  -1.1197751e+02	
   9.6000000e+01	   8.1378783e-01	   4.6444215e-01	   5.8980571e+01	   5.4028696e+01	  -1.1265992e+02	
   9.7000000e+01	   8.5342331e-01	   4.7850302e-01	   6.4541999e+01	   6.0470273e+01	  -1.2463735e+02	
   9.8000000e+01	   6.7051294e-01	   5.2828173e-01	   6.3759861e+01	   5.8202664e+01	  -1.2182029e+02	
   9.9000000e+01	   6.7067896e-01	   6.0710677e-01	   9.2955218e+01	   8.4842262e+01	  -1.7773391e+02	
   1.0000000e+02	   8.2255831e-01	   7.3355469e-01	   7.6062004e+01	   7.0259005e+01	  -1.4623201e+02	
